id,id_localidad,nombre,id_provincia,provincia_nombre
loc_3893,3893,LAS ROSAS,6,CORDOBA
loc_3894,3894,LOS DOS POZOS,6,CORDOBA
loc_3895,3895,LOS MEDANITOS,6,CORDOBA
loc_3896,3896,LOS TALARES,6,CORDOBA
loc_3897,3897,MOGIGASTA,6,CORDOBA
loc_3898,3898,PIEDRITAS ROSADAS,6,CORDOBA
loc_3899,3899,PITOA,6,CORDOBA
loc_3900,3900,POCHO,6,CORDOBA
loc_3901,3901,PUSISUNA,6,CORDOBA
loc_3902,3902,RIO HONDO,6,CORDOBA
loc_3903,3903,SAGRADA FAMILIA,6,CORDOBA
loc_3904,3904,SALSACATE,6,CORDOBA
loc_3905,3905,SAN JERONIMO,6,CORDOBA
loc_3906,3906,SAUCE DE LOS QUEVEDOS,6,CORDOBA
loc_3908,3908,TORO MUERTO,6,CORDOBA
loc_3910,3910,VILLA TANINGA,6,CORDOBA
loc_3911,3911,VISO,6,CORDOBA
loc_3912,3912,ALTO DEL TALA,6,CORDOBA
loc_3913,3913,AMBOY,6,CORDOBA
loc_3914,3914,ARROYO SAN ANTONIO,6,CORDOBA
loc_3915,3915,ARROYO SANTANA,6,CORDOBA
loc_3916,3916,ARROYO SECO,6,CORDOBA
loc_3917,3917,ARROYO TOLEDO,6,CORDOBA
loc_3918,3918,ATHOS PAMPA,6,CORDOBA
loc_3919,3919,ATUMI PAMPA,6,CORDOBA
loc_3920,3920,BAJO DEL CARMEN,6,CORDOBA
loc_3921,3921,CALMAYO,6,CORDOBA
loc_3922,3922,CAMPO SAN ANTONIO,6,CORDOBA
loc_3928,3928,CARAHUASI,6,CORDOBA
loc_3929,3929,CERRO BLANCO,6,CORDOBA
loc_3930,3930,CERRO COLORADO,6,CORDOBA
loc_3931,3931,CERRO SAN LORENZO,6,CORDOBA
loc_3932,3932,CERROS ASPEROS,6,CORDOBA
loc_3933,3933,CNIA VACACIONES DE EMPLEADO,6,CORDOBA
loc_3934,3934,COLONIA ALEMANA,6,CORDOBA
loc_3935,3935,COLONIA LA CALLE,6,CORDOBA
loc_3936,3936,DOS ARROYOS,6,CORDOBA
loc_3937,3937,EL CARMEN,6,CORDOBA
loc_3938,3938,EL MANANTIAL,6,CORDOBA
loc_3940,3940,EL PORTEZUELO,6,CORDOBA
loc_3941,3941,EL QUEBRACHO,6,CORDOBA
loc_3942,3942,EL SAUCE,6,CORDOBA
loc_3943,3943,EL TORREON,6,CORDOBA
loc_3944,3944,857,6,CORDOBA
loc_3945,3945,FABRICA MILITAR,6,CORDOBA
loc_3946,3946,FALDA DE LOS REARTES,6,CORDOBA
loc_3947,3947,LA CALERA,6,CORDOBA
loc_3948,3948,LA CASCADA,6,CORDOBA
loc_3949,3949,LA CHOZA,6,CORDOBA
loc_3950,3950,LA CRUZ,6,CORDOBA
loc_3951,3951,LAS BAJADAS,6,CORDOBA
loc_3952,3952,LAS CALERAS,6,CORDOBA
loc_3953,3953,LAS HIGUERITAS,6,CORDOBA
loc_3955,3955,LAS SIERRITAS,6,CORDOBA
loc_3956,3956,LOMA REDONDA,6,CORDOBA
loc_3957,3957,LOS CERROS NEGROS,6,CORDOBA
loc_3958,3958,LOS COCOS,6,CORDOBA
loc_3959,3959,LOS CONDORES,6,CORDOBA
loc_3960,3960,LOS MOLINOS,6,CORDOBA
loc_3961,3961,LOS REARTES,6,CORDOBA
loc_3962,3962,LUTTI,6,CORDOBA
loc_3963,3963,MAR AZUL,6,CORDOBA
loc_3965,3965,MONSALVO,6,CORDOBA
loc_3966,3966,PASO SANDIALITO,6,CORDOBA
loc_3967,3967,PERMANENTES,6,CORDOBA
loc_3968,3968,POTRERO DE LUJAN,6,CORDOBA
loc_3969,3969,PUESTO MULITA,6,CORDOBA
loc_3970,3970,RINCON DE LUNA,6,CORDOBA
loc_3971,3971,RIO DE LOS SAUCES,6,CORDOBA
loc_3972,3972,RIO DEL DURAZNO,6,CORDOBA
loc_3973,3973,RIO GRANDE AMBOY,6,CORDOBA
loc_3974,3974,RODEO DE LOS CABALLOS,6,CORDOBA
loc_3975,3975,RODEO LAS YEGUAS,6,CORDOBA
loc_3976,3976,SAN AGUSTIN,6,CORDOBA
loc_3977,3977,SAN IGNACIO,6,CORDOBA
loc_3978,3978,SAN ROQUE,6,CORDOBA
loc_3979,3979,SANTA MONICA,6,CORDOBA
loc_3980,3980,SANTA ROSA DE CALAMUCHITA,6,CORDOBA
loc_3981,3981,SARLACO,6,CORDOBA
loc_3982,3982,SEGUNDA USINA,6,CORDOBA
loc_3983,3983,SIERRA BLANCA,6,CORDOBA
loc_3984,3984,SIERRAS MORENAS,6,CORDOBA
loc_3985,3985,SOCONCHO,6,CORDOBA
loc_3986,3986,SOLAR LOS MOLINOS,6,CORDOBA
loc_3987,3987,TALA CRUZ,6,CORDOBA
loc_3988,3988,TERCERA,6,CORDOBA
loc_3989,3989,TIGRE MUERTO,6,CORDOBA
loc_3990,3990,UNIDAD TURISTICA EMBALSE,6,CORDOBA
loc_3991,3991,USINA NUCLEAR EMBALSE,6,CORDOBA
loc_3992,3992,VALLE DORADO,6,CORDOBA
loc_3993,3993,VILLA AGUADA DE LOS REYES,6,CORDOBA
loc_3994,3994,VILLA ALPINA,6,CORDOBA
loc_3995,3995,VILLA AMANCAY,6,CORDOBA
loc_3996,3996,VILLA BERNA,6,CORDOBA
loc_3997,3997,VILLA CIUDAD PQUE LOS REARTES,6,CORDOBA
loc_3998,3998,VILLA DEL DIQUE,6,CORDOBA
loc_3999,3999,VILLA DEL PARQUE,6,CORDOBA
loc_4000,4000,VILLA DEL TALA,6,CORDOBA
loc_4001,4001,VILLA EL CORCOVADO,6,CORDOBA
loc_4002,4002,VILLA EL TORREON,6,CORDOBA
loc_4003,4003,VILLA GENERAL BELGRANO,6,CORDOBA
loc_4004,4004,VILLA LA COBA,6,CORDOBA
loc_4005,4005,VILLA LAGO AZUL,6,CORDOBA
loc_4006,4006,VILLA NATURALEZA,6,CORDOBA
loc_4007,4007,VILLA QUILLINZO,6,CORDOBA
loc_4008,4008,VILLA RUMIPAL,6,CORDOBA
loc_4009,4009,VILLA SAN JAVIER,6,CORDOBA
loc_4010,4010,VILLA SIERRAS DEL LAGO,6,CORDOBA
loc_4011,4011,VILLA YACANTO,6,CORDOBA
loc_4012,4012,VISTA ALEGRE,6,CORDOBA
loc_4013,4013,BAJO DE GOMEZ,6,CORDOBA
loc_4014,4014,BAJO GALINDEZ,6,CORDOBA
loc_4015,4015,CALCHIN,6,CORDOBA
loc_4016,4016,CALCHIN OESTE,6,CORDOBA
loc_4017,4017,CAMPO AMBROGGIO,6,CORDOBA
loc_4019,4019,CAPILLA DEL CARMEN,6,CORDOBA
loc_4020,4020,CARRILOBO,6,CORDOBA
loc_4021,4021,COLAZO,6,CORDOBA
loc_4022,4022,COLONIA VIDELA,6,CORDOBA
loc_4023,4023,COSTA ALEGRE,6,CORDOBA
loc_4024,4024,COSTA SACATE,6,CORDOBA
loc_4025,4025,EL CARRILITO,6,CORDOBA
loc_4026,4026,EL CARRIZAL,6,CORDOBA
loc_4027,4027,ESTACION CALCHIN,6,CORDOBA
loc_4028,4028,ESTANCIA LOS MATORRALES,6,CORDOBA
loc_4029,4029,GALPON CHICO,6,CORDOBA
loc_4030,4030,IMPIRA,6,CORDOBA
loc_4031,4031,INDEPENDENCIA,6,CORDOBA
loc_4032,4032,LA ISLETA,6,CORDOBA
loc_4033,4033,LA PALMERINA,6,CORDOBA
loc_4034,4034,LA ZARA,6,CORDOBA
loc_4035,4035,LA ZARITA,6,CORDOBA
loc_4036,4036,LAGUNA LARGA,6,CORDOBA
loc_4037,4037,LAGUNA LARGA SUD,6,CORDOBA
loc_4038,4038,LAGUNILLA,6,CORDOBA
loc_4039,4039,LAS JUNTURAS,6,CORDOBA
loc_4041,4041,LOS PANTANILLOS,6,CORDOBA
loc_4042,4042,LUQUE,6,CORDOBA
loc_4043,4043,MANFREDI,6,CORDOBA
loc_4044,4044,MATORRALES,6,CORDOBA
loc_4045,4045,MONTE REDONDO,6,CORDOBA
loc_4046,4046,ONCATIVO,6,CORDOBA
loc_4047,4047,ORATORIO DE PERALTA,6,CORDOBA
loc_4048,4048,PALO NEGRO,6,CORDOBA
loc_4049,4049,PASO DE VELEZ,6,CORDOBA
loc_4050,4050,PILAR,6,CORDOBA
loc_4051,4051,PLAZA MINETTI,6,CORDOBA
loc_4052,4052,PLAZA RODRIGUEZ,6,CORDOBA
loc_4053,4053,POZO DE LAS YEGUAS,6,CORDOBA
loc_4054,4054,POZO DEL MOLLE,6,CORDOBA
loc_4055,4055,RINCON,6,CORDOBA
loc_4056,4056,RINCON CASA GRANDE,6,CORDOBA
loc_4057,4057,RIO SEGUNDO,6,CORDOBA
loc_4058,4058,SAN JERONIMO,6,CORDOBA
loc_4059,4059,SAN JOSE,6,CORDOBA
loc_4060,4060,SAN RAFAEL,6,CORDOBA
loc_4061,4061,SANTIAGO TEMPLE,6,CORDOBA
loc_4062,4062,TRES POZOS,6,CORDOBA
loc_4063,4063,VILLA DEL ROSARIO,6,CORDOBA
loc_4064,4064,ANTONIO CATALANO,6,CORDOBA
loc_4065,4065,BURMEISTER,6,CORDOBA
loc_4066,4066,CAMPO SAN JUAN,6,CORDOBA
loc_4068,4068,COLONIA BOERO,6,CORDOBA
loc_4069,4069,COLONIA DOROTEA,6,CORDOBA
loc_4070,4070,COSTA DEL RIO QUINTO,6,CORDOBA
loc_4071,4071,DE LA SERNA,6,CORDOBA
loc_4072,4072,DEL CAMPILLO,6,CORDOBA
loc_4073,4073,EL ARBOL,6,CORDOBA
loc_4074,4074,EL NOY,6,CORDOBA
loc_4075,4075,EL PAMPERO,6,CORDOBA
loc_4076,4076,HIPOLITO BOUCHARD,6,CORDOBA
loc_4077,4077,HUINCA RENANCO,6,CORDOBA
loc_4078,4078,ITALO,6,CORDOBA
loc_4079,4079,JOVITA,6,CORDOBA
loc_4080,4080,LA LUZ,6,CORDOBA
loc_4081,4081,LA NACIONAL,6,CORDOBA
loc_4082,4082,LA PENCA,6,CORDOBA
loc_4083,4083,LA PERLITA,6,CORDOBA
loc_4084,4084,LARSEN,6,CORDOBA
loc_4085,4085,LECUEDER,6,CORDOBA
loc_4086,4086,LOS ALFALFARES,6,CORDOBA
loc_4087,4087,LOS GAUCHOS DE GUEMES,6,CORDOBA
loc_4088,4088,MATTALDI,6,CORDOBA
loc_4089,4089,MELIDEO,6,CORDOBA
loc_4090,4090,MODESTINO PIZARRO,6,CORDOBA
loc_4091,4091,NAZCA,6,CORDOBA
loc_4092,4092,NICOLAS BRUZONE,6,CORDOBA
loc_4093,4093,ONAGOITY,6,CORDOBA
loc_4094,4094,PINCEN,6,CORDOBA
loc_4095,4095,RANQUELES,6,CORDOBA
loc_4096,4096,SANTA MAGDALENA,6,CORDOBA
loc_4097,4097,TOMAS ECHENIQUE,6,CORDOBA
loc_4098,4098,VILLA HUIDOBRO,6,CORDOBA
loc_4099,4099,VILLA MODERNA,6,CORDOBA
loc_4100,4100,VILLA SARMIENTO,6,CORDOBA
loc_4101,4101,VILLA VALERIA,6,CORDOBA
loc_4102,4102,WATT,6,CORDOBA
loc_4103,4103,ALDAO,21,SANTA FE
loc_4104,4104,ARSENAL DE GUERRA SAN LORENZO,21,SANTA FE
loc_4105,4105,BARLETT,21,SANTA FE
loc_4106,4106,BORGHI,21,SANTA FE
loc_4107,4107,CAPITAN BERMUDEZ,21,SANTA FE
loc_4108,4108,CARCARAÑA,21,SANTA FE
loc_4109,4109,CERANA,21,SANTA FE
loc_4110,4110,COLONIA CLODOMIRA,21,SANTA FE
loc_4111,4111,COLONIA EL CARMEN,21,SANTA FE
loc_4112,4112,CORONEL ARNOLD,21,SANTA FE
loc_4113,4113,CULLEN,21,SANTA FE
loc_4114,4114,EL TRANSITO,21,SANTA FE
loc_4115,4115,FABRICA MILITAR SAN LORENZO,21,SANTA FE
loc_4116,4116,FRAY LUIS BELTRAN,21,SANTA FE
loc_4117,4117,FUENTES,21,SANTA FE
loc_4118,4118,GRANADEROS,21,SANTA FE
loc_4119,4119,JESUS MARIA,21,SANTA FE
loc_4120,4120,JUAN ORTIZ,21,SANTA FE
loc_4121,4121,KILOMETRO 319,21,SANTA FE
loc_4122,4122,LA SALADA,21,SANTA FE
loc_4123,4123,LAS QUINTAS,21,SANTA FE
loc_4124,4124,LUIS PALACIOS,21,SANTA FE
loc_4125,4125,MAIZALES,21,SANTA FE
loc_4126,4126,PINO DE SAN LORENZO,21,SANTA FE
loc_4127,4127,PUEBLO KIRSTON,21,SANTA FE
loc_4128,4128,PUERTO DE SAN LORENZO,21,SANTA FE
loc_4129,4129,PUERTO GRAL SAN MARTIN,21,SANTA FE
loc_4130,4130,PUJATO,21,SANTA FE
loc_4131,4131,RICARDONE,21,SANTA FE
loc_4132,4132,ROLDAN,21,SANTA FE
loc_4133,4133,SAN GERONIMO,21,SANTA FE
loc_4134,4134,SAN JERONIMO SUR,21,SANTA FE
loc_4135,4135,SAN LORENZO,21,SANTA FE
loc_4136,4136,SEMINO,21,SANTA FE
loc_4137,4137,TIMBUES,21,SANTA FE
loc_4138,4138,TTE HIPOLITO BOUCHARD,21,SANTA FE
loc_4139,4139,VICENTE ECHEVARRIA,21,SANTA FE
loc_4140,4140,VILLA CASSINI,21,SANTA FE
loc_4141,4141,VILLA GARIBALDI,21,SANTA FE
loc_4142,4142,VILLA MARGARITA,21,SANTA FE
loc_4143,4143,VILLA MUGUETA,21,SANTA FE
loc_4144,4144,VILLA PORUCCI,21,SANTA FE
loc_4145,4145,ALEJANDRA,21,SANTA FE
loc_4146,4146,CACIQUE ARIACAIQUIN,21,SANTA FE
loc_4147,4147,CAMPO COUBERT,21,SANTA FE
loc_4148,4148,CAMPO HUBER,21,SANTA FE
loc_4149,4149,CAMPO ZAVALLA,21,SANTA FE
loc_4150,4150,CAÑADITA,21,SANTA FE
loc_4151,4151,COLONIA DURAN,21,SANTA FE
loc_4152,4152,COLONIA EL TOBA,21,SANTA FE
loc_4153,4153,COLONIA FRANCESA,21,SANTA FE
loc_4154,4154,COLONIA LA MORA,21,SANTA FE
loc_4155,4155,COLONIA LA NICOLASA,21,SANTA FE
loc_4156,4156,COLONIA SAGER,21,SANTA FE
loc_4157,4157,COLONIA SAN ROQUE,21,SANTA FE
loc_4158,4158,COLONIA TERESA,21,SANTA FE
loc_4159,4159,COSTA DEL TOBA,21,SANTA FE
loc_4160,4160,EL CEIBO,21,SANTA FE
loc_4161,4161,EL GUSANO,21,SANTA FE
loc_4162,4162,EL PAJARO BLANCO,21,SANTA FE
loc_4163,4163,EL PARA,21,SANTA FE
loc_4164,4164,LA BRAVA,21,SANTA FE
loc_4165,4165,LA CATALINA,21,SANTA FE
loc_4166,4166,LA LOMA,21,SANTA FE
loc_4167,4167,LAS CATALINAS,21,SANTA FE
loc_4168,4168,LOS CARDENALES,21,SANTA FE
loc_4169,4169,LOS CORRALITOS,21,SANTA FE
loc_4170,4170,LOS CUERVOS,21,SANTA FE
loc_4171,4171,LOS OSOS,21,SANTA FE
loc_4172,4172,OMBU NORTE,21,SANTA FE
loc_4173,4173,ROMANG,21,SANTA FE
loc_4174,4174,SAN JAVIER,21,SANTA FE
loc_4175,4175,ARMSTRONG,21,SANTA FE
loc_4176,4176,BOUQUET,21,SANTA FE
loc_4177,4177,CAMPO CHARO,21,SANTA FE
loc_4178,4178,CAMPO GIMBATTI,21,SANTA FE
loc_4179,4179,CAMPO LA AMISTAD,21,SANTA FE
loc_4180,4180,CAMPO LA PAZ,21,SANTA FE
loc_4181,4181,CAMPO LA RIVIERE,21,SANTA FE
loc_4182,4182,CAMPO SANTA ISABEL,21,SANTA FE
loc_4183,4183,LA CALIFORNIA,21,SANTA FE
loc_4184,4184,LAS LIEBRES,21,SANTA FE
loc_4185,4185,LAS PAREJAS,21,SANTA FE
loc_4186,4186,LAS ROSAS,21,SANTA FE
loc_4187,4187,MONTES DE OCA,21,SANTA FE
loc_4188,4188,SAN GUILLERMO,21,SANTA FE
loc_4189,4189,TORTUGAS,21,SANTA FE
loc_4190,4190,ANTONIO PINI,21,SANTA FE
loc_4191,4191,CABEZA DE CHANCHO,21,SANTA FE
loc_4192,4192,CAMPO GARAY,21,SANTA FE
loc_4193,4193,CAMPO SAN JOSE,21,SANTA FE
loc_4194,4194,COLONIA INDEPENDENCIA,21,SANTA FE
loc_4195,4195,COLONIA MONTEFIORE,21,SANTA FE
loc_4196,4196,EL AMARGO,21,SANTA FE
loc_4197,4197,EL MARIANO,21,SANTA FE
loc_4198,4198,EL NOCHERO,21,SANTA FE
loc_4199,4199,EL TRIANGULO,21,SANTA FE
loc_4200,4200,ESTANCIA ACHALA,21,SANTA FE
loc_4201,4201,ESTANCIA LA CIGUEÑA,21,SANTA FE
loc_4202,4202,ESTEBAN RAMS,21,SANTA FE
loc_4203,4203,FORTIN ALERTA,21,SANTA FE
loc_4204,4204,FORTIN ARGENTINA,21,SANTA FE
loc_4205,4205,FORTIN ATAHUALPA,21,SANTA FE
loc_4206,4206,FORTIN CACIQUE,21,SANTA FE
loc_4207,4207,FORTIN SEIS DE CABALLERIA,21,SANTA FE
loc_4208,4208,FORTIN TACURU,21,SANTA FE
loc_4209,4209,FORTIN TOSTADO,21,SANTA FE
loc_4210,4210,GATO COLORADO,21,SANTA FE
loc_4211,4211,GREGORIA PEREZ DE DENIS,21,SANTA FE
loc_4212,4212,INDEPENDENCIA,21,SANTA FE
loc_4213,4213,KILOMETRO 293,21,SANTA FE
loc_4214,4214,KILOMETRO 389,21,SANTA FE
loc_4215,4215,KILOMETRO 421,21,SANTA FE
loc_4216,4216,KILOMETRO 468,21,SANTA FE
loc_4217,4217,LA BOMBILLA,21,SANTA FE
loc_4218,4218,LA ELSA,21,SANTA FE
loc_4219,4219,LA MARINA,21,SANTA FE
loc_4220,4220,LAS ARENAS,21,SANTA FE
loc_4221,4221,LAS CHUÑAS,21,SANTA FE
loc_4222,4222,LOGROÑO,21,SANTA FE
loc_4223,4223,LOS CHARABONES,21,SANTA FE
loc_4224,4224,NUEVA ITALIA,21,SANTA FE
loc_4225,4225,PADRE PEDRO ITURRALDE,21,SANTA FE
loc_4226,4226,PORTALIS,21,SANTA FE
loc_4227,4227,POZO BORRADO,21,SANTA FE
loc_4228,4228,PUEBLO NUEVO,21,SANTA FE
loc_4229,4229,SAN BERNARDO,21,SANTA FE
loc_4230,4230,SANTA MARGARITA,21,SANTA FE
loc_4231,4231,SIN PEREZA,21,SANTA FE
loc_4232,4232,TOSTADO,21,SANTA FE
loc_4233,4233,TRES POZOS,21,SANTA FE
loc_4234,4234,VILLA MINETTI,21,SANTA FE
loc_4235,4235,ADOLFO ALSINA,21,SANTA FE
loc_4236,4236,ANGELICA,21,SANTA FE
loc_4237,4237,ATALIVA,21,SANTA FE
loc_4238,4238,AURELIA,21,SANTA FE
loc_4239,4239,AURELIA NORTE,21,SANTA FE
loc_4240,4240,AURELIA SUD,21,SANTA FE
loc_4241,4241,BAUER Y SIGEL,21,SANTA FE
loc_4242,4242,BELLA ITALIA,21,SANTA FE
loc_4243,4243,CABAÑA EL CISNE,21,SANTA FE
loc_4244,4244,CAMPO CLUCELLAS,21,SANTA FE
loc_4245,4245,CAMPO DARATTI,21,SANTA FE
loc_4246,4246,CAMPO ROMERO,21,SANTA FE
loc_4247,4247,CAMPO TORQUINSTON,21,SANTA FE
loc_4248,4248,CAMPO ZURBRIGGEN,21,SANTA FE
loc_4249,4249,CAPILLA SAN JOSE,21,SANTA FE
loc_4250,4250,CASABLANCA,21,SANTA FE
loc_4251,4251,COLONIA ALDAO,21,SANTA FE
loc_4252,4252,COLONIA BELLA ITALIA,21,SANTA FE
loc_4253,4253,COLONIA BICHA,21,SANTA FE
loc_4254,4254,COLONIA BIGAND,21,SANTA FE
loc_4255,4255,COLONIA CASTELLANOS,21,SANTA FE
loc_4256,4256,COLONIA CELLO,21,SANTA FE
loc_4257,4257,COLONIA JOSEFINA,21,SANTA FE
loc_4258,4258,COLONIA MARGARITA,21,SANTA FE
loc_4259,4259,COLONIA MAUA,21,SANTA FE
loc_4260,4260,COLONIA REINA MARGARITA,21,SANTA FE
loc_4261,4261,COLONIA SAN ANTONIO,21,SANTA FE
loc_4262,4262,COLONIA TACURALES,21,SANTA FE
loc_4263,4263,CORONEL FRAGA,21,SANTA FE
loc_4264,4264,CRISTOLIA,21,SANTA FE
loc_4265,4265,DESVIO BOERO,21,SANTA FE
loc_4266,4266,EGUSQUIZA,21,SANTA FE
loc_4267,4267,EL BAYO,21,SANTA FE
loc_4268,4268,ESMERALDA,21,SANTA FE
loc_4269,4269,ESTACION CLUCELLAS,21,SANTA FE
loc_4270,4270,ESTACION JOSEFINA,21,SANTA FE
loc_4271,4271,ESTACION MARIA JUANA,21,SANTA FE
loc_4272,4272,ESTACION SAGUIER,21,SANTA FE
loc_4273,4273,ESTRADA,21,SANTA FE
loc_4274,4274,EUSTOLIA,21,SANTA FE
loc_4275,4275,FASSI,21,SANTA FE
loc_4276,4276,FIDELA,21,SANTA FE
loc_4277,4277,FRONTERA,21,SANTA FE
loc_4278,4278,GALISTEO,21,SANTA FE
loc_4279,4279,GARIBALDI,21,SANTA FE
loc_4280,4280,HUGENTOBLER,21,SANTA FE
loc_4281,4281,HUMBERTO PRIMERO,21,SANTA FE
loc_4282,4282,ITURRASPE,21,SANTA FE
loc_4283,4283,JOSE MANUEL ESTRADA,21,SANTA FE
loc_4284,4284,KILOMETRO 113,21,SANTA FE
loc_4285,4285,KILOMETRO 483,21,SANTA FE
loc_4286,4286,KILOMETRO 501,21,SANTA FE
loc_4287,4287,KILOMETRO 85,21,SANTA FE
loc_4288,4288,LEHMANN,21,SANTA FE
loc_4289,4289,LOS SEMBRADOS,21,SANTA FE
loc_4290,4290,MANGORE,21,SANTA FE
loc_4291,4291,MARIA JUANA,21,SANTA FE
loc_4292,4292,MARINI,21,SANTA FE
loc_4293,4293,PLAZA CLUCELLAS,21,SANTA FE
loc_4294,4294,PRESIDENTE ROCA,21,SANTA FE
loc_4295,4295,PUEBLO MARIA JUANA,21,SANTA FE
loc_4296,4296,PUEBLO SAN ANTONIO,21,SANTA FE
loc_4297,4297,PUEBLO TERRAGNI,21,SANTA FE
loc_4298,4298,RAFAELA,21,SANTA FE
loc_4299,4299,RAMONA,21,SANTA FE
loc_4300,4300,RAQUEL,21,SANTA FE
loc_4301,4301,REINA MARGARITA,21,SANTA FE
loc_4302,4302,RINCON DE TACURALES,21,SANTA FE
loc_4303,4303,SAGUIER,21,SANTA FE
loc_4304,4304,SAN MIGUEL,21,SANTA FE
loc_4305,4305,SAN VICENTE,21,SANTA FE
loc_4306,4306,SANTA CLARA DE SAGUIER,21,SANTA FE
loc_4307,4307,SANTA EUSEBIA,21,SANTA FE
loc_4308,4308,SIERRA PEREYRA,21,SANTA FE
loc_4309,4309,SUNCHALES,21,SANTA FE
loc_4310,4310,SUSANA,21,SANTA FE
loc_4311,4311,TACURAL,21,SANTA FE
loc_4312,4312,TRES COLONIAS,21,SANTA FE
loc_4313,4313,VILA,21,SANTA FE
loc_4314,4314,VILLA SAN JOSE,21,SANTA FE
loc_4315,4315,VILLANI,21,SANTA FE
loc_4316,4316,VIRGINIA,21,SANTA FE
loc_4317,4317,ZANETTI,21,SANTA FE
loc_4318,4318,ZENON PEREYRA,21,SANTA FE
loc_4319,4319,AREQUITO,21,SANTA FE
loc_4320,4320,ARTEAGA,21,SANTA FE
loc_4321,4321,BERABEVU,21,SANTA FE
loc_4322,4322,BIGAND,21,SANTA FE
loc_4323,4323,CAMPO CRENNA,21,SANTA FE
loc_4324,4324,CAMPO NUEVO,21,SANTA FE
loc_4325,4325,CAMPO PESOA,21,SANTA FE
loc_4326,4326,CANDELARIA SUD,21,SANTA FE
loc_4327,4327,CASILDA,21,SANTA FE
loc_4328,4328,CHABAS,21,SANTA FE
loc_4329,4329,CHAÑAR LADEADO,21,SANTA FE
loc_4330,4330,COLONIA CANDELARIA,21,SANTA FE
loc_4331,4331,COLONIA FERNANDEZ,21,SANTA FE
loc_4332,4332,COLONIA GOMEZ,21,SANTA FE
loc_4333,4333,COLONIA HANSEN,21,SANTA FE
loc_4334,4334,COLONIA LA  CATALANA,21,SANTA FE
loc_4335,4335,COLONIA LA  PALENCIA,21,SANTA FE
loc_4336,4336,COLONIA LA  PELLEGRINI,21,SANTA FE
loc_4337,4337,COLONIA LA COSTA,21,SANTA FE
loc_4338,4338,COLONIA LAGO DI COMO,21,SANTA FE
loc_4339,4339,COLONIA PIAMONTESA,21,SANTA FE
loc_4340,4340,COLONIA SANTA NATALIA,21,SANTA FE
loc_4341,4341,COLONIA TOSCANA PRIMERA,21,SANTA FE
loc_4342,4342,COLONIA TOSCANA SEGUNDA,21,SANTA FE
loc_4343,4343,COLONIA VALENCIA,21,SANTA FE
loc_4344,4344,CUATRO ESQUINAS,21,SANTA FE
loc_4345,4345,GODEKEN,21,SANTA FE
loc_4346,4346,LA MERCED,21,SANTA FE
loc_4347,4347,LA VIUDA,21,SANTA FE
loc_4348,4348,LOS MOLINOS,21,SANTA FE
loc_4349,4349,LOS NOGALES,21,SANTA FE
loc_4350,4350,LOS QUIRQUINCHOS,21,SANTA FE
loc_4351,4351,PUEBLO AREQUITO,21,SANTA FE
loc_4352,4352,SAN JOSE DE LA ESQUINA,21,SANTA FE
loc_4353,4353,SANFORD,21,SANTA FE
loc_4354,4354,SANTA NATALIA,21,SANTA FE
loc_4355,4355,VILLADA,21,SANTA FE
loc_4356,4356,ALTO VERDE,21,SANTA FE
loc_4357,4357,ANGEL GALLARDO,21,SANTA FE
loc_4358,4358,AROMOS,21,SANTA FE
loc_4359,4359,ARROYO AGUIAR,21,SANTA FE
loc_4360,4360,ARROYO LEYES,21,SANTA FE
loc_4361,4361,ASCOCHINGAS,21,SANTA FE
loc_4362,4362,BAJO LAS TUNAS,21,SANTA FE
loc_4363,4363,BARRANQUITAS,21,SANTA FE
loc_4364,4364,CABAL,21,SANTA FE
loc_4365,4365,CAMPO ANDINO,21,SANTA FE
loc_4366,4366,CAMPO CRESPO,21,SANTA FE
loc_4367,4367,CAMPO LEHMAN,21,SANTA FE
loc_4368,4368,CAMPO SANTO DOMINGO,21,SANTA FE
loc_4369,4369,CANDIOTI,21,SANTA FE
loc_4370,4370,COLASTINE,21,SANTA FE
loc_4371,4371,COLASTINE NORTE,21,SANTA FE
loc_4372,4372,COLONIA CAMPO BOTTO,21,SANTA FE
loc_4373,4373,CONSTITUYENTES,21,SANTA FE
loc_4374,4374,EL GALPON,21,SANTA FE
loc_4375,4375,EMILIA,21,SANTA FE
loc_4376,4376,IRIONDO,21,SANTA FE
loc_4377,4377,ISLA DEL PORTEÑO,21,SANTA FE
loc_4378,4378,KILOMETRO 28,21,SANTA FE
loc_4379,4379,KILOMETRO 35,21,SANTA FE
loc_4380,4380,KILOMETRO 41,21,SANTA FE
loc_4381,4381,KILOMETRO 49,21,SANTA FE
loc_4382,4382,KILOMETRO 9,21,SANTA FE
loc_4383,4383,LA GUARDIA,21,SANTA FE
loc_4384,4384,LAGUNA PAIVA,21,SANTA FE
loc_4385,4385,LASSAGA,21,SANTA FE
loc_4386,4386,LLAMBI CAMPBELL,21,SANTA FE
loc_4387,4387,LOS HORNOS,21,SANTA FE
loc_4388,4388,MANUCHO,21,SANTA FE
loc_4389,4389,MONTE VERA,21,SANTA FE
loc_4390,4390,NELSON,21,SANTA FE
loc_4391,4391,NUEVA POMPEYA,21,SANTA FE
loc_4392,4392,PASO VINAL,21,SANTA FE
loc_4393,4393,PIQUETE,21,SANTA FE
loc_4394,4394,POMPEYA,21,SANTA FE
